venue_type,day,hour,pair
outing,2024-06-16,18,11.0
outing,2024-06-16,19,10.0
outing,2024-06-16,20,10.0
outing,2024-06-16,21,8.0
outing,2024-06-16,22,5.0
outing,2024-06-16,23,1.0
outing,2024-06-17,0,
outing,2024-06-17,1,
outing,2024-06-17,2,
outing,2024-06-17,3,
outing,2024-06-17,4,1.0
outing,2024-06-17,5,1.0
outing,2024-06-17,6,8.0
outing,2024-06-17,7,9.0
outing,2024-06-17,8,10.0
outing,2024-06-17,9,5.0
outing,2024-06-17,10,15.0
outing,2024-06-17,11,16.0
outing,2024-06-17,12,7.0
outing,2024-06-17,13,22.0
outing,2024-06-17,14,9.0
outing,2024-06-17,15,18.0
outing,2024-06-17,16,18.0
outing,2024-06-17,17,20.0
outing,2024-06-17,18,7.0
outing,2024-06-17,19,6.0
outing,2024-06-17,20,5.0
outing,2024-06-17,21,3.0
outing,2024-06-17,22,3.0
outing,2024-06-17,23,1.0
outing,2024-06-18,0,2.0
outing,2024-06-18,1,
outing,2024-06-18,2,1.0
outing,2024-06-18,3,1.0
outing,2024-06-18,4,2.0
outing,2024-06-18,5,1.0
outing,2024-06-18,6,4.0
outing,2024-06-18,7,5.0
outing,2024-06-18,8,13.0
outing,2024-06-18,9,8.0
outing,2024-06-18,10,20.0
outing,2024-06-18,11,11.0
outing,2024-06-18,12,22.0
outing,2024-06-18,13,21.0
outing,2024-06-18,14,10.0
outing,2024-06-18,15,14.0
outing,2024-06-18,16,20.0
outing,2024-06-18,17,20.0
outing,2024-06-18,18,12.0
outing,2024-06-18,19,11.0
outing,2024-06-18,20,9.0
outing,2024-06-18,21,5.0
outing,2024-06-18,22,4.0
outing,2024-06-18,23,1.0
outing,2024-06-19,0,
outing,2024-06-19,1,
outing,2024-06-19,2,
outing,2024-06-19,3,
outing,2024-06-19,4,
outing,2024-06-19,5,
outing,2024-06-19,6,1.0
outing,2024-06-19,7,8.0
outing,2024-06-19,8,7.0
outing,2024-06-19,9,16.0
outing,2024-06-19,10,9.0
outing,2024-06-19,11,9.0
outing,2024-06-19,12,16.0
outing,2024-06-19,13,11.0
outing,2024-06-19,14,16.0
outing,2024-06-19,15,17.0
outing,2024-06-19,16,18.0
outing,2024-06-19,17,25.0
outing,2024-06-19,18,18.0
outing,2024-06-19,19,12.0
outing,2024-06-19,20,8.0
outing,2024-06-19,21,5.0
outing,2024-06-19,22,2.0
outing,2024-06-19,23,3.0
outing,2024-06-20,0,
outing,2024-06-20,1,
outing,2024-06-20,2,1.0
outing,2024-06-20,3,
outing,2024-06-20,4,2.0
outing,2024-06-20,5,1.0
outing,2024-06-20,6,5.0
outing,2024-06-20,7,3.0
outing,2024-06-20,8,10.0
outing,2024-06-20,9,10.0
outing,2024-06-20,10,13.0
outing,2024-06-20,11,21.0
outing,2024-06-20,12,20.0
outing,2024-06-20,13,18.0
outing,2024-06-20,14,19.0
outing,2024-06-20,15,17.0
outing,2024-06-20,16,23.0
outing,2024-06-20,17,15.0
outing,2024-06-20,18,18.0
outing,2024-06-20,19,17.0
outing,2024-06-20,20,8.0
outing,2024-06-20,21,9.0
outing,2024-06-20,22,5.0
outing,2024-06-20,23,4.0
outing,2024-06-21,0,4.0
outing,2024-06-21,1,1.0
outing,2024-06-21,2,2.0
outing,2024-06-21,3,3.0
outing,2024-06-21,4,3.0
outing,2024-06-21,5,1.0
outing,2024-06-21,6,6.0
outing,2024-06-21,7,8.0
outing,2024-06-21,8,12.0
outing,2024-06-21,9,9.0
outing,2024-06-21,10,15.0
outing,2024-06-21,11,9.0
outing,2024-06-21,12,18.0
outing,2024-06-21,13,18.0
outing,2024-06-21,14,20.0
outing,2024-06-21,15,22.0
outing,2024-06-21,16,14.0
outing,2024-06-21,17,12.0
outing,2024-06-21,18,14.0
outing,2024-06-21,19,30.0
outing,2024-06-21,20,24.0
outing,2024-06-21,21,22.0
outing,2024-06-21,22,24.0
outing,2024-06-21,23,9.0
outing,2024-06-22,0,7.0
outing,2024-06-22,1,4.0
outing,2024-06-22,2,10.0
outing,2024-06-22,3,5.0
outing,2024-06-22,4,
outing,2024-06-22,5,
outing,2024-06-22,6,2.0
outing,2024-06-22,7,1.0
outing,2024-06-22,8,6.0
outing,2024-06-22,9,9.0
outing,2024-06-22,10,13.0
outing,2024-06-22,11,20.0
outing,2024-06-22,12,24.0
outing,2024-06-22,13,28.0
outing,2024-06-22,14,37.0
outing,2024-06-22,15,22.0
outing,2024-06-22,16,25.0
outing,2024-06-22,17,31.0
outing,2024-06-22,18,21.0
outing,2024-06-22,19,14.0
outing,2024-06-22,20,15.0
outing,2024-06-22,21,17.0
outing,2024-06-22,22,12.0
outing,2024-06-22,23,17.0
outing,2024-06-23,0,21.0
outing,2024-06-23,1,16.0
outing,2024-06-23,2,10.0
outing,2024-06-23,3,5.0
outing,2024-06-23,4,4.0
outing,2024-06-23,5,2.0
outing,2024-06-23,6,3.0
outing,2024-06-23,7,4.0
outing,2024-06-23,8,6.0
outing,2024-06-23,9,6.0
outing,2024-06-23,10,8.0
outing,2024-06-23,11,13.0
outing,2024-06-23,12,16.0
outing,2024-06-23,13,22.0
outing,2024-06-23,14,12.0
outing,2024-06-23,15,21.0
outing,2024-06-23,16,15.0
outing,2024-06-23,17,12.0
outing,2024-06-23,18,17.0
outing,2024-06-23,19,12.0
outing,2024-06-23,20,13.0
outing,2024-06-23,21,12.0
outing,2024-06-23,22,19.0
outing,2024-06-23,23,5.0
outing,2024-06-24,0,2.0
outing,2024-06-24,1,1.0
outing,2024-06-24,2,2.0
outing,2024-06-24,3,2.0
outing,2024-06-24,4,3.0
outing,2024-06-24,5,3.0
outing,2024-06-24,6,3.0
outing,2024-06-24,7,6.0
outing,2024-06-24,8,12.0
outing,2024-06-24,9,14.0
outing,2024-06-24,10,10.0
outing,2024-06-24,11,15.0
outing,2024-06-24,12,17.0
outing,2024-06-24,13,15.0
outing,2024-06-24,14,16.0
outing,2024-06-24,15,19.0
outing,2024-06-24,16,9.0
outing,2024-06-24,17,20.0
outing,2024-06-24,18,10.0
outing,2024-06-24,19,8.0
outing,2024-06-24,20,4.0
outing,2024-06-24,21,2.0
outing,2024-06-24,22,4.0
outing,2024-06-24,23,3.0
outing,2024-06-25,0,1.0
outing,2024-06-25,1,2.0
outing,2024-06-25,2,2.0
outing,2024-06-25,3,
outing,2024-06-25,4,
outing,2024-06-25,5,2.0
outing,2024-06-25,6,2.0
outing,2024-06-25,7,3.0
outing,2024-06-25,8,9.0
outing,2024-06-25,9,12.0
outing,2024-06-25,10,11.0
outing,2024-06-25,11,6.0
outing,2024-06-25,12,16.0
outing,2024-06-25,13,8.0
outing,2024-06-25,14,14.0
outing,2024-06-25,15,9.0
outing,2024-06-25,16,13.0
outing,2024-06-25,17,12.0
outing,2024-06-25,18,11.0
outing,2024-06-25,19,10.0
outing,2024-06-25,20,9.0
outing,2024-06-25,21,10.0
outing,2024-06-25,22,3.0
outing,2024-06-25,23,8.0
outing,2024-06-26,0,3.0
outing,2024-06-26,1,2.0
outing,2024-06-26,2,2.0
outing,2024-06-26,3,1.0
outing,2024-06-26,4,2.0
outing,2024-06-26,5,2.0
outing,2024-06-26,6,3.0
outing,2024-06-26,7,2.0
outing,2024-06-26,8,10.0
outing,2024-06-26,9,11.0
outing,2024-06-26,10,12.0
outing,2024-06-26,11,13.0
outing,2024-06-26,12,15.0
outing,2024-06-26,13,20.0
outing,2024-06-26,14,12.0
outing,2024-06-26,15,10.0
outing,2024-06-26,16,11.0
outing,2024-06-26,17,16.0
outing,2024-06-26,18,17.0
outing,2024-06-26,19,9.0
outing,2024-06-26,20,9.0
outing,2024-06-26,21,8.0
outing,2024-06-26,22,6.0
outing,2024-06-26,23,3.0
outing,2024-06-27,0,
outing,2024-06-27,1,
outing,2024-06-27,2,2.0
outing,2024-06-27,3,1.0
outing,2024-06-27,4,2.0
outing,2024-06-27,5,1.0
outing,2024-06-27,6,2.0
outing,2024-06-27,7,8.0
outing,2024-06-27,8,11.0
outing,2024-06-27,9,16.0
outing,2024-06-27,10,14.0
outing,2024-06-27,11,19.0
outing,2024-06-27,12,20.0
outing,2024-06-27,13,22.0
outing,2024-06-27,14,17.0
outing,2024-06-27,15,11.0
outing,2024-06-27,16,19.0
outing,2024-06-27,17,11.0
outing,2024-06-27,18,9.0
outing,2024-06-27,19,12.0
outing,2024-06-27,20,11.0
outing,2024-06-27,21,3.0
outing,2024-06-27,22,7.0
outing,2024-06-27,23,5.0
outing,2024-06-28,0,1.0
outing,2024-06-28,1,
outing,2024-06-28,2,3.0
outing,2024-06-28,3,1.0
outing,2024-06-28,4,3.0
outing,2024-06-28,5,5.0
outing,2024-06-28,6,2.0
outing,2024-06-28,7,7.0
outing,2024-06-28,8,8.0
outing,2024-06-28,9,18.0
outing,2024-06-28,10,14.0
outing,2024-06-28,11,22.0
outing,2024-06-28,12,20.0
outing,2024-06-28,13,19.0
outing,2024-06-28,14,22.0
outing,2024-06-28,15,20.0
outing,2024-06-28,16,25.0
outing,2024-06-28,17,14.0
outing,2024-06-28,18,18.0
outing,2024-06-28,19,38.0
outing,2024-06-28,20,23.0
outing,2024-06-28,21,19.0
outing,2024-06-28,22,25.0
outing,2024-06-28,23,12.0
outing,2024-06-29,0,7.0
outing,2024-06-29,1,5.0
outing,2024-06-29,2,3.0
outing,2024-06-29,3,3.0
outing,2024-06-29,4,3.0
outing,2024-06-29,5,1.0
outing,2024-06-29,6,3.0
outing,2024-06-29,7,4.0
outing,2024-06-29,8,8.0
outing,2024-06-29,9,6.0
outing,2024-06-29,10,19.0
outing,2024-06-29,11,17.0
outing,2024-06-29,12,18.0
outing,2024-06-29,13,24.0
outing,2024-06-29,14,19.0
outing,2024-06-29,15,29.0
outing,2024-06-29,16,23.0
outing,2024-06-29,17,23.0
outing,2024-06-29,18,30.0
outing,2024-06-29,19,30.0
outing,2024-06-29,20,21.0
outing,2024-06-29,21,16.0
outing,2024-06-29,22,22.0
outing,2024-06-29,23,15.0
outing,2024-06-30,0,16.0
outing,2024-06-30,1,10.0
outing,2024-06-30,2,10.0
outing,2024-06-30,3,2.0
outing,2024-06-30,4,2.0
outing,2024-06-30,5,3.0
outing,2024-06-30,6,4.0
outing,2024-06-30,7,1.0
outing,2024-06-30,8,4.0
outing,2024-06-30,9,5.0
outing,2024-06-30,10,7.0
outing,2024-06-30,11,10.0
outing,2024-06-30,12,8.0
outing,2024-06-30,13,18.0
outing,2024-06-30,14,17.0
outing,2024-06-30,15,19.0
outing,2024-06-30,16,12.0
outing,2024-06-30,17,24.0
outing,2024-06-30,18,8.0
outing,2024-06-30,19,9.0
outing,2024-06-30,20,8.0
outing,2024-06-30,21,9.0
outing,2024-06-30,22,3.0
outing,2024-06-30,23,4.0
outing,2024-07-01,0,1.0
outing,2024-07-01,1,1.0
outing,2024-07-01,2,
outing,2024-07-01,3,
outing,2024-07-01,4,2.0
outing,2024-07-01,5,
outing,2024-07-01,6,3.0
outing,2024-07-01,7,7.0
outing,2024-07-01,8,12.0
outing,2024-07-01,9,15.0
outing,2024-07-01,10,11.0
outing,2024-07-01,11,22.0
outing,2024-07-01,12,22.0
outing,2024-07-01,13,16.0
outing,2024-07-01,14,21.0
outing,2024-07-01,15,24.0
outing,2024-07-01,16,28.0
outing,2024-07-01,17,16.0
outing,2024-07-01,18,13.0
outing,2024-07-01,19,9.0
outing,2024-07-01,20,8.0
outing,2024-07-01,21,5.0
outing,2024-07-01,22,3.0
outing,2024-07-01,23,2.0
outing,2024-07-02,0,1.0
outing,2024-07-02,1,1.0
outing,2024-07-02,2,1.0
outing,2024-07-02,3,
outing,2024-07-02,4,
outing,2024-07-02,5,1.0
outing,2024-07-02,6,8.0
outing,2024-07-02,7,11.0
outing,2024-07-02,8,9.0
outing,2024-07-02,9,10.0
outing,2024-07-02,10,8.0
outing,2024-07-02,11,19.0
outing,2024-07-02,12,29.0
outing,2024-07-02,13,20.0
outing,2024-07-02,14,14.0
outing,2024-07-02,15,16.0
outing,2024-07-02,16,18.0
outing,2024-07-02,17,28.0
outing,2024-07-02,18,18.0
outing,2024-07-02,19,8.0
outing,2024-07-02,20,6.0
outing,2024-07-02,21,7.0
outing,2024-07-02,22,6.0
outing,2024-07-02,23,7.0
outing,2024-07-03,0,3.0
outing,2024-07-03,1,
outing,2024-07-03,2,
outing,2024-07-03,3,
outing,2024-07-03,4,2.0
outing,2024-07-03,5,
outing,2024-07-03,6,2.0
outing,2024-07-03,7,10.0
outing,2024-07-03,8,10.0
outing,2024-07-03,9,11.0
outing,2024-07-03,10,14.0
outing,2024-07-03,11,20.0
outing,2024-07-03,12,17.0
outing,2024-07-03,13,17.0
outing,2024-07-03,14,11.0
outing,2024-07-03,15,15.0
outing,2024-07-03,16,28.0
outing,2024-07-03,17,11.0
outing,2024-07-03,18,16.0
outing,2024-07-03,19,14.0
outing,2024-07-03,20,13.0
outing,2024-07-03,21,7.0
outing,2024-07-03,22,4.0
outing,2024-07-03,23,4.0
outing,2024-07-04,0,4.0
outing,2024-07-04,1,
outing,2024-07-04,2,
outing,2024-07-04,3,1.0
outing,2024-07-04,4,2.0
outing,2024-07-04,5,2.0
outing,2024-07-04,6,7.0
outing,2024-07-04,7,10.0
outing,2024-07-04,8,7.0
outing,2024-07-04,9,16.0
outing,2024-07-04,10,15.0
outing,2024-07-04,11,14.0
outing,2024-07-04,12,15.0
outing,2024-07-04,13,14.0
outing,2024-07-04,14,15.0
outing,2024-07-04,15,19.0
outing,2024-07-04,16,32.0
outing,2024-07-04,17,19.0
outing,2024-07-04,18,19.0
outing,2024-07-04,19,13.0
outing,2024-07-04,20,15.0
outing,2024-07-04,21,7.0
outing,2024-07-04,22,9.0
outing,2024-07-04,23,6.0
outing,2024-07-05,0,3.0
outing,2024-07-05,1,3.0
outing,2024-07-05,2,3.0
outing,2024-07-05,3,1.0
outing,2024-07-05,4,1.0
outing,2024-07-05,5,1.0
outing,2024-07-05,6,2.0
outing,2024-07-05,7,9.0
outing,2024-07-05,8,6.0
outing,2024-07-05,9,11.0
outing,2024-07-05,10,18.0
outing,2024-07-05,11,14.0
outing,2024-07-05,12,23.0
outing,2024-07-05,13,20.0
outing,2024-07-05,14,21.0
outing,2024-07-05,15,30.0
outing,2024-07-05,16,35.0
outing,2024-07-05,17,41.0
outing,2024-07-05,18,30.0
outing,2024-07-05,19,36.0
outing,2024-07-05,20,24.0
outing,2024-07-05,21,17.0
outing,2024-07-05,22,14.0
outing,2024-07-05,23,13.0
outing,2024-07-06,0,8.0
outing,2024-07-06,1,3.0
outing,2024-07-06,2,2.0
outing,2024-07-06,3,2.0
outing,2024-07-06,4,2.0
outing,2024-07-06,5,2.0
outing,2024-07-06,6,3.0
outing,2024-07-06,7,2.0
outing,2024-07-06,8,6.0
outing,2024-07-06,9,19.0
outing,2024-07-06,10,24.0
outing,2024-07-06,11,18.0
outing,2024-07-06,12,29.0
outing,2024-07-06,13,25.0
outing,2024-07-06,14,26.0
outing,2024-07-06,15,17.0
outing,2024-07-06,16,16.0
outing,2024-07-06,17,15.0
outing,2024-07-06,18,33.0
outing,2024-07-06,19,27.0
outing,2024-07-06,20,18.0
outing,2024-07-06,21,23.0
outing,2024-07-06,22,20.0
outing,2024-07-06,23,10.0
outing,2024-07-07,0,9.0
outing,2024-07-07,1,5.0
outing,2024-07-07,2,10.0
outing,2024-07-07,3,5.0
outing,2024-07-07,4,3.0
outing,2024-07-07,5,2.0
outing,2024-07-07,6,
outing,2024-07-07,7,4.0
outing,2024-07-07,8,8.0
outing,2024-07-07,9,7.0
outing,2024-07-07,10,7.0
outing,2024-07-07,11,13.0
outing,2024-07-07,12,15.0
outing,2024-07-07,13,17.0
outing,2024-07-07,14,26.0
outing,2024-07-07,15,18.0
outing,2024-07-07,16,13.0
outing,2024-07-07,17,14.0
outing,2024-07-07,18,8.0
outing,2024-07-07,19,30.0
outing,2024-07-07,20,14.0
outing,2024-07-07,21,5.0
outing,2024-07-07,22,7.0
outing,2024-07-07,23,3.0
outing,2024-07-08,0,2.0
outing,2024-07-08,1,1.0
outing,2024-07-08,2,2.0
outing,2024-07-08,3,2.0
outing,2024-07-08,4,3.0
outing,2024-07-08,5,2.0
outing,2024-07-08,6,2.0
outing,2024-07-08,7,12.0
outing,2024-07-08,8,5.0
outing,2024-07-08,9,19.0
outing,2024-07-08,10,7.0
outing,2024-07-08,11,18.0
outing,2024-07-08,12,16.0
outing,2024-07-08,13,16.0
outing,2024-07-08,14,13.0
outing,2024-07-08,15,10.0
outing,2024-07-08,16,15.0
outing,2024-07-08,17,15.0
outing,2024-07-08,18,8.0
outing,2024-07-08,19,16.0
outing,2024-07-08,20,8.0
outing,2024-07-08,21,3.0
outing,2024-07-08,22,2.0
outing,2024-07-08,23,2.0
outing,2024-07-09,0,1.0
outing,2024-07-09,1,2.0
outing,2024-07-09,2,1.0
outing,2024-07-09,3,1.0
outing,2024-07-09,4,
outing,2024-07-09,5,2.0
outing,2024-07-09,6,4.0
outing,2024-07-09,7,3.0
outing,2024-07-09,8,9.0
outing,2024-07-09,9,17.0
outing,2024-07-09,10,9.0
outing,2024-07-09,11,15.0
outing,2024-07-09,12,17.0
outing,2024-07-09,13,15.0
outing,2024-07-09,14,10.0
outing,2024-07-09,15,11.0
outing,2024-07-09,16,24.0
outing,2024-07-09,17,16.0
outing,2024-07-09,18,16.0
outing,2024-07-09,19,10.0
outing,2024-07-09,20,9.0
outing,2024-07-09,21,6.0
outing,2024-07-09,22,1.0
outing,2024-07-09,23,1.0
outing,2024-07-10,0,1.0
outing,2024-07-10,1,1.0
outing,2024-07-10,2,
outing,2024-07-10,3,1.0
outing,2024-07-10,4,3.0
outing,2024-07-10,5,1.0
outing,2024-07-10,6,3.0
outing,2024-07-10,7,7.0
outing,2024-07-10,8,10.0
outing,2024-07-10,9,8.0
outing,2024-07-10,10,16.0
outing,2024-07-10,11,17.0
outing,2024-07-10,12,16.0
outing,2024-07-10,13,13.0
outing,2024-07-10,14,17.0
outing,2024-07-10,15,14.0
outing,2024-07-10,16,28.0
outing,2024-07-10,17,28.0
outing,2024-07-10,18,17.0
outing,2024-07-10,19,17.0
outing,2024-07-10,20,9.0
outing,2024-07-10,21,5.0
outing,2024-07-10,22,2.0
outing,2024-07-10,23,1.0
outing,2024-07-11,0,1.0
outing,2024-07-11,1,1.0
outing,2024-07-11,2,3.0
outing,2024-07-11,3,
outing,2024-07-11,4,
outing,2024-07-11,5,2.0
outing,2024-07-11,6,4.0
outing,2024-07-11,7,6.0
outing,2024-07-11,8,14.0
outing,2024-07-11,9,8.0
outing,2024-07-11,10,16.0
outing,2024-07-11,11,9.0
outing,2024-07-11,12,12.0
outing,2024-07-11,13,14.0
outing,2024-07-11,14,12.0
outing,2024-07-11,15,20.0
outing,2024-07-11,16,22.0
outing,2024-07-11,17,24.0
outing,2024-07-11,18,25.0
outing,2024-07-11,19,33.0
outing,2024-07-11,20,29.0
outing,2024-07-11,21,25.0
outing,2024-07-11,22,11.0
outing,2024-07-11,23,8.0
outing,2024-07-12,0,3.0
outing,2024-07-12,1,2.0
outing,2024-07-12,2,
outing,2024-07-12,3,1.0
outing,2024-07-12,4,
outing,2024-07-12,5,
outing,2024-07-12,6,4.0
outing,2024-07-12,7,9.0
outing,2024-07-12,8,5.0
outing,2024-07-12,9,17.0
outing,2024-07-12,10,17.0
outing,2024-07-12,11,10.0
outing,2024-07-12,12,25.0
outing,2024-07-12,13,22.0
outing,2024-07-12,14,22.0
outing,2024-07-12,15,16.0
outing,2024-07-12,16,15.0
outing,2024-07-12,17,23.0
outing,2024-07-12,18,22.0
outing,2024-07-12,19,20.0
outing,2024-07-12,20,14.0
outing,2024-07-12,21,11.0
outing,2024-07-12,22,16.0
outing,2024-07-12,23,13.0
outing,2024-07-13,0,6.0
outing,2024-07-13,1,4.0
outing,2024-07-13,2,1.0
outing,2024-07-13,3,1.0
outing,2024-07-13,4,2.0
outing,2024-07-13,5,3.0
outing,2024-07-13,6,1.0
outing,2024-07-13,7,4.0
outing,2024-07-13,8,2.0
outing,2024-07-13,9,9.0
outing,2024-07-13,10,24.0
outing,2024-07-13,11,27.0
outing,2024-07-13,12,35.0
outing,2024-07-13,13,30.0
outing,2024-07-13,14,37.0
outing,2024-07-13,15,37.0
outing,2024-07-13,16,28.0
outing,2024-07-13,17,15.0
outing,2024-07-13,18,26.0
outing,2024-07-13,19,18.0
outing,2024-07-13,20,15.0
outing,2024-07-13,21,15.0
outing,2024-07-13,22,23.0
outing,2024-07-13,23,15.0
outing,2024-07-14,0,12.0
outing,2024-07-14,1,7.0
outing,2024-07-14,2,7.0
outing,2024-07-14,3,7.0
outing,2024-07-14,4,
outing,2024-07-14,5,
outing,2024-07-14,6,3.0
outing,2024-07-14,7,6.0
outing,2024-07-14,8,7.0
outing,2024-07-14,9,10.0
outing,2024-07-14,10,8.0
outing,2024-07-14,11,12.0
outing,2024-07-14,12,16.0
outing,2024-07-14,13,17.0
outing,2024-07-14,14,21.0
outing,2024-07-14,15,21.0
outing,2024-07-14,16,22.0
outing,2024-07-14,17,15.0
outing,2024-07-14,18,12.0
outing,2024-07-14,19,7.0
outing,2024-07-14,20,8.0
outing,2024-07-14,21,6.0
outing,2024-07-14,22,11.0
outing,2024-07-14,23,3.0
outing,2024-07-15,0,3.0
outing,2024-07-15,1,
outing,2024-07-15,2,2.0
outing,2024-07-15,3,
outing,2024-07-15,4,2.0
outing,2024-07-15,5,3.0
outing,2024-07-15,6,
outing,2024-07-15,7,9.0
outing,2024-07-15,8,12.0
outing,2024-07-15,9,12.0
outing,2024-07-15,10,16.0
outing,2024-07-15,11,13.0
outing,2024-07-15,12,19.0
outing,2024-07-15,13,21.0
outing,2024-07-15,14,19.0
outing,2024-07-15,15,26.0
outing,2024-07-15,16,25.0
outing,2024-07-15,17,16.0
outing,2024-07-15,18,13.0
outing,2024-07-15,19,7.0
outing,2024-07-15,20,5.0
outing,2024-07-15,21,2.0
outing,2024-07-15,22,5.0
outing,2024-07-15,23,4.0
outing,2024-07-16,0,3.0
outing,2024-07-16,1,1.0
outing,2024-07-16,2,1.0
outing,2024-07-16,3,1.0
outing,2024-07-16,4,
outing,2024-07-16,5,3.0
outing,2024-07-16,6,4.0
outing,2024-07-16,7,3.0
outing,2024-07-16,8,8.0
outing,2024-07-16,9,13.0
outing,2024-07-16,10,17.0
outing,2024-07-16,11,21.0
outing,2024-07-16,12,12.0
outing,2024-07-16,13,15.0
outing,2024-07-16,14,24.0
outing,2024-07-16,15,18.0
outing,2024-07-16,16,36.0
outing,2024-07-16,17,26.0
outing,2024-07-16,18,12.0
outing,2024-07-16,19,16.0
outing,2024-07-16,20,6.0
outing,2024-07-16,21,7.0
outing,2024-07-16,22,5.0
outing,2024-07-16,23,3.0
outing,2024-07-17,0,2.0
outing,2024-07-17,1,
outing,2024-07-17,2,1.0
outing,2024-07-17,3,
outing,2024-07-17,4,1.0
outing,2024-07-17,5,
outing,2024-07-17,6,2.0
outing,2024-07-17,7,6.0
outing,2024-07-17,8,10.0
outing,2024-07-17,9,10.0
outing,2024-07-17,10,13.0
outing,2024-07-17,11,17.0
outing,2024-07-17,12,17.0
outing,2024-07-17,13,28.0
outing,2024-07-17,14,10.0
outing,2024-07-17,15,21.0
outing,2024-07-17,16,15.0
outing,2024-07-17,17,18.0
outing,2024-07-17,18,10.0
outing,2024-07-17,19,11.0
outing,2024-07-17,20,8.0
outing,2024-07-17,21,5.0
outing,2024-07-17,22,7.0
outing,2024-07-17,23,5.0
outing,2024-07-18,0,2.0
outing,2024-07-18,1,
outing,2024-07-18,2,
outing,2024-07-18,3,
outing,2024-07-18,4,
outing,2024-07-18,5,2.0
outing,2024-07-18,6,2.0
outing,2024-07-18,7,6.0
outing,2024-07-18,8,11.0
outing,2024-07-18,9,9.0
outing,2024-07-18,10,16.0
outing,2024-07-18,11,14.0
outing,2024-07-18,12,18.0
outing,2024-07-18,13,22.0
outing,2024-07-18,14,19.0
outing,2024-07-18,15,20.0
outing,2024-07-18,16,25.0
outing,2024-07-18,17,16.0
outing,2024-07-18,18,16.0
outing,2024-07-18,19,13.0
outing,2024-07-18,20,12.0
outing,2024-07-18,21,10.0
outing,2024-07-18,22,6.0
outing,2024-07-18,23,5.0
outing,2024-07-19,0,2.0
outing,2024-07-19,1,3.0
outing,2024-07-19,2,1.0
outing,2024-07-19,3,
outing,2024-07-19,4,3.0
outing,2024-07-19,5,1.0
outing,2024-07-19,6,5.0
outing,2024-07-19,7,6.0
outing,2024-07-19,8,8.0
outing,2024-07-19,9,14.0
outing,2024-07-19,10,15.0
outing,2024-07-19,11,17.0
outing,2024-07-19,12,25.0
outing,2024-07-19,13,19.0
outing,2024-07-19,14,33.0
outing,2024-07-19,15,14.0
outing,2024-07-19,16,28.0
outing,2024-07-19,17,24.0
outing,2024-07-19,18,14.0
outing,2024-07-19,19,21.0
outing,2024-07-19,20,20.0
outing,2024-07-19,21,25.0
outing,2024-07-19,22,15.0
outing,2024-07-19,23,16.0
outing,2024-07-20,0,6.0
outing,2024-07-20,1,2.0
outing,2024-07-20,2,3.0
outing,2024-07-20,3,
outing,2024-07-20,4,1.0
outing,2024-07-20,5,2.0
outing,2024-07-20,6,4.0
outing,2024-07-20,7,8.0
outing,2024-07-20,8,11.0
outing,2024-07-20,9,10.0
outing,2024-07-20,10,23.0
outing,2024-07-20,11,24.0
outing,2024-07-20,12,16.0
outing,2024-07-20,13,28.0
outing,2024-07-20,14,26.0
outing,2024-07-20,15,20.0
outing,2024-07-20,16,25.0
outing,2024-07-20,17,26.0
outing,2024-07-20,18,30.0
outing,2024-07-20,19,39.0
outing,2024-07-20,20,23.0
outing,2024-07-20,21,33.0
outing,2024-07-20,22,17.0
outing,2024-07-20,23,15.0
outing,2024-07-21,0,10.0
outing,2024-07-21,1,11.0
outing,2024-07-21,2,6.0
outing,2024-07-21,3,2.0
outing,2024-07-21,4,2.0
outing,2024-07-21,5,1.0
outing,2024-07-21,6,1.0
outing,2024-07-21,7,1.0
outing,2024-07-21,8,7.0
outing,2024-07-21,9,7.0
outing,2024-07-21,10,6.0
outing,2024-07-21,11,8.0
outing,2024-07-21,12,17.0
outing,2024-07-21,13,23.0
outing,2024-07-21,14,15.0
outing,2024-07-21,15,13.0
outing,2024-07-21,16,16.0
outing,2024-07-21,17,17.0
outing,2024-07-21,18,14.0
outing,2024-07-21,19,5.0
outing,2024-07-21,20,10.0
outing,2024-07-21,21,7.0
outing,2024-07-21,22,9.0
outing,2024-07-21,23,
outing,2024-07-22,0,2.0
outing,2024-07-22,1,1.0
outing,2024-07-22,2,1.0
outing,2024-07-22,3,1.0
outing,2024-07-22,4,
outing,2024-07-22,5,
outing,2024-07-22,6,5.0
outing,2024-07-22,7,4.0
outing,2024-07-22,8,8.0
outing,2024-07-22,9,15.0
outing,2024-07-22,10,16.0
outing,2024-07-22,11,19.0
outing,2024-07-22,12,24.0
outing,2024-07-22,13,18.0
outing,2024-07-22,14,12.0
outing,2024-07-22,15,12.0
outing,2024-07-22,16,16.0
outing,2024-07-22,17,13.0
outing,2024-07-22,18,15.0
outing,2024-07-22,19,7.0
outing,2024-07-22,20,4.0
outing,2024-07-22,21,3.0
outing,2024-07-22,22,4.0
outing,2024-07-22,23,1.0
outing,2024-07-23,0,1.0
outing,2024-07-23,1,2.0
outing,2024-07-23,2,
outing,2024-07-23,3,
outing,2024-07-23,4,1.0
outing,2024-07-23,5,
outing,2024-07-23,6,2.0
outing,2024-07-23,7,6.0
outing,2024-07-23,8,10.0
outing,2024-07-23,9,8.0
outing,2024-07-23,10,13.0
outing,2024-07-23,11,7.0
outing,2024-07-23,12,16.0
outing,2024-07-23,13,15.0
outing,2024-07-23,14,13.0
