Date,Time,City,Population,Result,NormalizedResult
2024-05-28,18:00,München,1487708,[53. 24. 33. 39. 51. 33. 23.  9.  9.  8.  4.  3.  3.],"[0.1815068493150685, 0.0821917808219178, 0.11301369863013698, 0.13356164383561644, 0.17465753424657535, 0.11301369863013698, 0.07876712328767123, 0.030821917808219176, 0.030821917808219176, 0.0273972602739726, 0.0136986301369863, 0.010273972602739725, 0.010273972602739725]"
2024-05-28,21:00,München,1487708,[39. 51. 33. 23.  9.  9.  8.  4.  3.  3.  1.  2.  2.],"[0.20855614973262032, 0.2727272727272727, 0.17647058823529413, 0.12299465240641712, 0.0481283422459893, 0.0481283422459893, 0.0427807486631016, 0.0213903743315508, 0.016042780748663103, 0.016042780748663103, 0.0053475935828877, 0.0106951871657754, 0.0106951871657754]"
2024-05-29,15:00,München,1487708,[21. 26. 45. 35. 24. 30. 34. 42. 51. 55. 15. 20.  7.],"[0.05185185185185185, 0.06419753086419754, 0.1111111111111111, 0.08641975308641975, 0.05925925925925926, 0.07407407407407407, 0.08395061728395062, 0.1037037037037037, 0.1259259259259259, 0.13580246913580246, 0.037037037037037035, 0.04938271604938271, 0.01728395061728395]"
2024-05-29,18:00,München,1487708,[35. 24. 30. 34. 42. 51. 55. 15. 20.  7. 11.  6.  1.],"[0.10574018126888217, 0.07250755287009064, 0.09063444108761329, 0.1027190332326284, 0.1268882175226586, 0.1540785498489426, 0.1661631419939577, 0.045317220543806644, 0.06042296072507553, 0.021148036253776436, 0.03323262839879154, 0.01812688821752266, 0.0030211480362537764]"
2024-05-29,21:00,München,1487708,[34. 42. 51. 55. 15. 20.  7. 11.  6.  1.  2.  2.  1.],"[0.13765182186234817, 0.1700404858299595, 0.20647773279352227, 0.22267206477732793, 0.06072874493927125, 0.08097165991902834, 0.02834008097165992, 0.044534412955465584, 0.024291497975708502, 0.004048582995951417, 0.008097165991902834, 0.008097165991902834, 0.004048582995951417]"
2024-05-30,15:00,München,1487708,[13. 10. 17. 22. 23. 29. 16. 21. 21. 23. 17.  6. 10.],"[0.05701754385964912, 0.043859649122807015, 0.07456140350877193, 0.09649122807017543, 0.10087719298245613, 0.12719298245614036, 0.07017543859649122, 0.09210526315789473, 0.09210526315789473, 0.10087719298245613, 0.07456140350877193, 0.02631578947368421, 0.043859649122807015]"
2024-05-30,18:00,München,1487708,[22. 23. 29. 16. 21. 21. 23. 17.  6. 10. 10.  4.  1.],"[0.10837438423645321, 0.11330049261083744, 0.14285714285714285, 0.07881773399014778, 0.10344827586206896, 0.10344827586206896, 0.11330049261083744, 0.08374384236453201, 0.029556650246305417, 0.04926108374384237, 0.04926108374384237, 0.019704433497536946, 0.0049261083743842365]"
2024-05-30,21:00,München,1487708,[16. 21. 21. 23. 17.  6. 10. 10.  4.  1.  2.  0.  0.],"[0.12213740458015267, 0.16030534351145037, 0.16030534351145037, 0.17557251908396945, 0.1297709923664122, 0.04580152671755725, 0.07633587786259542, 0.07633587786259542, 0.030534351145038167, 0.007633587786259542, 0.015267175572519083, 0.0, 0.0]"
2024-05-13,15:00,Stuttgart,635911,[ 81.  38.  50.  68.  48.  63.  82. 115.  83.  32.  16.  17.  10.],"[0.11522048364153627, 0.05405405405405406, 0.07112375533428165, 0.09672830725462304, 0.06827880512091039, 0.08961593172119488, 0.1166429587482219, 0.16358463726884778, 0.11806543385490754, 0.04551920341394026, 0.02275960170697013, 0.02418207681365576, 0.01422475106685633]"
2024-05-13,18:00,Stuttgart,635911,[ 68.  48.  63.  82. 115.  83.  32.  16.  17.  10.   1.   1.   2.],"[0.12639405204460966, 0.08921933085501858, 0.1171003717472119, 0.1524163568773234, 0.2137546468401487, 0.15427509293680297, 0.05947955390334572, 0.02973977695167286, 0.031598513011152414, 0.01858736059479554, 0.0018587360594795538, 0.0018587360594795538, 0.0037174721189591076]"
2024-05-13,21:00,Stuttgart,635911,[ 82. 115.  83.  32.  16.  17.  10.   1.   1.   2.   2.   1.   1.],"[0.22589531680440772, 0.3168044077134986, 0.22865013774104684, 0.0881542699724518, 0.0440771349862259, 0.046831955922865015, 0.027548209366391185, 0.0027548209366391185, 0.0027548209366391185, 0.005509641873278237, 0.005509641873278237, 0.0027548209366391185, 0.0027548209366391185]"
2024-05-14,15:00,Stuttgart,635911,[ 76.  54.  41.  67.  66.  54.  71. 115.  98.  49.  29.  21.  23.],"[0.09947643979057591, 0.07068062827225131, 0.05366492146596859, 0.08769633507853403, 0.08638743455497382, 0.07068062827225131, 0.09293193717277487, 0.1505235602094241, 0.12827225130890052, 0.06413612565445026, 0.03795811518324607, 0.0274869109947644, 0.030104712041884817]"
2024-05-14,18:00,Stuttgart,635911,[ 67.  66.  54.  71. 115.  98.  49.  29.  21.  23.  16.   4.   1.],"[0.10912052117263844, 0.10749185667752444, 0.08794788273615635, 0.11563517915309446, 0.18729641693811075, 0.15960912052117263, 0.07980456026058631, 0.04723127035830619, 0.03420195439739414, 0.03745928338762215, 0.026058631921824105, 0.006514657980456026, 0.0016286644951140066]"
2024-05-14,21:00,Stuttgart,635911,[ 71. 115.  98.  49.  29.  21.  23.  16.   4.   1.   0.   1.   1.],"[0.1655011655011655, 0.2680652680652681, 0.22843822843822845, 0.11421911421911422, 0.0675990675990676, 0.04895104895104895, 0.053613053613053616, 0.037296037296037296, 0.009324009324009324, 0.002331002331002331, 0.0, 0.002331002331002331, 0.002331002331002331]"
2024-05-15,15:00,Stuttgart,635911,[101.  57.  55.  65.  53.  76.  83.  64. 121.  83.  65.  38.  19.],"[0.11477272727272728, 0.06477272727272727, 0.0625, 0.07386363636363637, 0.060227272727272727, 0.08636363636363636, 0.09431818181818181, 0.07272727272727272, 0.1375, 0.09431818181818181, 0.07386363636363637, 0.04318181818181818, 0.02159090909090909]"
2024-05-15,18:00,Stuttgart,635911,[ 65.  53.  76.  83.  64. 121.  83.  65.  38.  19.  12.   2.   2.],"[0.0951683748169839, 0.07759882869692533, 0.11127379209370425, 0.12152269399707175, 0.09370424597364568, 0.17715959004392387, 0.12152269399707175, 0.0951683748169839, 0.055636896046852125, 0.027818448023426062, 0.017569546120058566, 0.0029282576866764276, 0.0029282576866764276]"
2024-05-15,21:00,Stuttgart,635911,[ 83.  64. 121.  83.  65.  38.  19.  12.   2.   2.   0.   2.   2.],"[0.16835699797160245, 0.12981744421906694, 0.24543610547667344, 0.16835699797160245, 0.13184584178498987, 0.07707910750507099, 0.038539553752535496, 0.02434077079107505, 0.004056795131845842, 0.004056795131845842, 0.0, 0.004056795131845842, 0.004056795131845842]"
2024-05-16,15:00,Stuttgart,635911,[ 74.  48.  42.  62.  64.  71. 119. 125.  69.  90.  38.  29.  18.],"[0.08716136631330977, 0.05653710247349823, 0.04946996466431095, 0.07302709069493522, 0.07538280329799764, 0.08362779740871613, 0.14016489988221437, 0.14723203769140164, 0.0812720848056537, 0.10600706713780919, 0.0447585394581861, 0.03415783274440518, 0.02120141342756184]"
2024-05-16,18:00,Stuttgart,635911,[ 62.  64.  71. 119. 125.  69.  90.  38.  29.  18.   7.   1.   2.],"[0.08920863309352518, 0.0920863309352518, 0.10215827338129496, 0.1712230215827338, 0.17985611510791366, 0.09928057553956834, 0.12949640287769784, 0.05467625899280575, 0.041726618705035974, 0.025899280575539568, 0.010071942446043165, 0.0014388489208633094, 0.0028776978417266188]"
2024-05-16,21:00,Stuttgart,635911,[119. 125.  69.  90.  38.  29.  18.   7.   1.   2.   1.   2.   0.],"[0.2375249500998004, 0.249500998003992, 0.1377245508982036, 0.17964071856287425, 0.07584830339321358, 0.05788423153692615, 0.03592814371257485, 0.013972055888223553, 0.001996007984031936, 0.003992015968063872, 0.001996007984031936, 0.003992015968063872, 0.0]"
2024-05-17,15:00,Stuttgart,635911,[ 49.  46.  50.  74.  56.  67. 103.  66.  74.  72.  46.  40.  22.],"[0.06405228758169934, 0.06013071895424837, 0.06535947712418301, 0.09673202614379085, 0.07320261437908497, 0.08758169934640522, 0.134640522875817, 0.08627450980392157, 0.09673202614379085, 0.09411764705882353, 0.06013071895424837, 0.05228758169934641, 0.02875816993464052]"
2024-05-17,18:00,Stuttgart,635911,[ 74.  56.  67. 103.  66.  74.  72.  46.  40.  22.  13.   8.   3.],"[0.11490683229813664, 0.08695652173913043, 0.10403726708074534, 0.15993788819875776, 0.10248447204968944, 0.11490683229813664, 0.11180124223602485, 0.07142857142857142, 0.062111801242236024, 0.034161490683229816, 0.020186335403726708, 0.012422360248447204, 0.004658385093167702]"
2024-05-17,21:00,Stuttgart,635911,[103.  66.  74.  72.  46.  40.  22.  13.   8.   3.   0.   3.   1.],"[0.22838137472283815, 0.14634146341463414, 0.164079822616408, 0.15964523281596452, 0.10199556541019955, 0.08869179600886919, 0.04878048780487805, 0.028824833702882482, 0.017738359201773836, 0.0066518847006651885, 0.0, 0.0066518847006651885, 0.0022172949002217295]"
2024-05-18,15:00,Stuttgart,635911,[ 49.  77.  84. 153. 132. 230. 324. 358. 481. 284.  54.  36.  29.],"[0.02138804015713662, 0.03360977738978612, 0.036665211697948494, 0.06678306416412047, 0.05761676123963335, 0.1003928415539066, 0.14142295940637276, 0.15626364033173287, 0.2099519860323003, 0.12396333478830206, 0.02357049323439546, 0.01571366215626364, 0.012658227848101266]"
2024-05-18,18:00,Stuttgart,635911,[153. 132. 230. 324. 358. 481. 284.  54.  36.  29.  16.  23.   8.],"[0.0718984962406015, 0.06203007518796992, 0.1080827067669173, 0.15225563909774437, 0.16823308270676693, 0.22603383458646617, 0.13345864661654136, 0.02537593984962406, 0.016917293233082706, 0.01362781954887218, 0.007518796992481203, 0.010808270676691729, 0.0037593984962406013]"
2024-05-18,21:00,Stuttgart,635911,[324. 358. 481. 284.  54.  36.  29.  16.  23.   8.   5.   6.   3.],"[0.19913952059004303, 0.22003687768899816, 0.2956361401352182, 0.17455439459127228, 0.03318992009834051, 0.022126613398893668, 0.01782421634910879, 0.009834050399508297, 0.014136447449293177, 0.004917025199754148, 0.003073140749846343, 0.0036877688998156115, 0.0018438844499078057]"
2024-05-19,15:00,Stuttgart,635911,[24. 34. 49. 34. 16. 22. 31. 57. 40. 34. 28. 24. 19.],"[0.05825242718446602, 0.0825242718446602, 0.11893203883495146, 0.0825242718446602, 0.038834951456310676, 0.05339805825242718, 0.07524271844660194, 0.1383495145631068, 0.0970873786407767, 0.0825242718446602, 0.06796116504854369, 0.05825242718446602, 0.04611650485436893]"
2024-05-19,18:00,Stuttgart,635911,[34. 16. 22. 31. 57. 40. 34. 28. 24. 19.  6.  8.  5.],"[0.10493827160493827, 0.04938271604938271, 0.06790123456790123, 0.09567901234567901, 0.17592592592592593, 0.12345679012345678, 0.10493827160493827, 0.08641975308641975, 0.07407407407407407, 0.05864197530864197, 0.018518518518518517, 0.024691358024691357, 0.015432098765432098]"
2024-05-19,21:00,Stuttgart,635911,[31. 57. 40. 34. 28. 24. 19.  6.  8.  5.  2.  3.  5.],"[0.1183206106870229, 0.21755725190839695, 0.15267175572519084, 0.1297709923664122, 0.10687022900763359, 0.0916030534351145, 0.07251908396946564, 0.022900763358778626, 0.030534351145038167, 0.019083969465648856, 0.007633587786259542, 0.011450381679389313, 0.019083969465648856]"
2024-05-20,15:00,Stuttgart,635911,[17. 12. 36. 40. 43. 29. 28. 37. 40. 34. 28. 25.  7.],"[0.04521276595744681, 0.031914893617021274, 0.09574468085106383, 0.10638297872340426, 0.11436170212765957, 0.07712765957446809, 0.07446808510638298, 0.09840425531914894, 0.10638297872340426, 0.09042553191489362, 0.07446808510638298, 0.06648936170212766, 0.018617021276595744]"
2024-05-20,18:00,Stuttgart,635911,[40. 43. 29. 28. 37. 40. 34. 28. 25.  7.  7.  2.  2.],"[0.12422360248447205, 0.13354037267080746, 0.09006211180124224, 0.08695652173913043, 0.11490683229813664, 0.12422360248447205, 0.10559006211180125, 0.08695652173913043, 0.07763975155279502, 0.021739130434782608, 0.021739130434782608, 0.006211180124223602, 0.006211180124223602]"
2024-05-20,21:00,Stuttgart,635911,[28. 37. 40. 34. 28. 25.  7.  7.  2.  2.  2.  7.  2.],"[0.12669683257918551, 0.167420814479638, 0.18099547511312217, 0.15384615384615385, 0.12669683257918551, 0.11312217194570136, 0.03167420814479638, 0.03167420814479638, 0.00904977375565611, 0.00904977375565611, 0.00904977375565611, 0.03167420814479638, 0.00904977375565611]"
2024-05-21,15:00,Stuttgart,635911,[ 54.  34.  45.  42.  46.  50.  80. 103.  53.  57.  56.  23.  15.],"[0.08206686930091185, 0.05167173252279635, 0.06838905775075987, 0.06382978723404255, 0.06990881458966565, 0.07598784194528875, 0.12158054711246201, 0.15653495440729484, 0.08054711246200608, 0.08662613981762918, 0.0851063829787234, 0.034954407294832825, 0.022796352583586626]"
2024-05-21,18:00,Stuttgart,635911,[ 42.  46.  50.  80. 103.  53.  57.  56.  23.  15.   7.   6.   5.],"[0.07734806629834254, 0.0847145488029466, 0.09208103130755065, 0.14732965009208104, 0.18968692449355432, 0.09760589318600368, 0.10497237569060773, 0.10313075506445672, 0.0423572744014733, 0.027624309392265192, 0.01289134438305709, 0.011049723756906077, 0.009208103130755065]"
2024-05-21,21:00,Stuttgart,635911,[ 80. 103.  53.  57.  56.  23.  15.   7.   6.   5.   0.   1.   0.],"[0.19704433497536947, 0.2536945812807882, 0.13054187192118227, 0.14039408866995073, 0.13793103448275862, 0.05665024630541872, 0.03694581280788178, 0.017241379310344827, 0.014778325123152709, 0.012315270935960592, 0.0, 0.0024630541871921183, 0.0]"
2024-05-22,15:00,Stuttgart,635911,[ 32.  57.  29.  36.  47.  34.  96. 103.  67.  47.  26.   9.  11.],"[0.05387205387205387, 0.09595959595959595, 0.04882154882154882, 0.06060606060606061, 0.07912457912457913, 0.05723905723905724, 0.16161616161616163, 0.1734006734006734, 0.1127946127946128, 0.07912457912457913, 0.04377104377104377, 0.015151515151515152, 0.018518518518518517]"
2024-05-22,18:00,Stuttgart,635911,[ 36.  47.  34.  96. 103.  67.  47.  26.   9.  11.   4.   3.   1.],"[0.0743801652892562, 0.09710743801652892, 0.07024793388429752, 0.19834710743801653, 0.2128099173553719, 0.1384297520661157, 0.09710743801652892, 0.05371900826446281, 0.01859504132231405, 0.022727272727272728, 0.008264462809917356, 0.006198347107438017, 0.002066115702479339]"
2024-05-22,21:00,Stuttgart,635911,[ 96. 103.  67.  47.  26.   9.  11.   4.   3.   1.   0.   2.   1.],"[0.2594594594594595, 0.27837837837837837, 0.1810810810810811, 0.12702702702702703, 0.07027027027027027, 0.024324324324324326, 0.02972972972972973, 0.010810810810810811, 0.008108108108108109, 0.002702702702702703, 0.0, 0.005405405405405406, 0.002702702702702703]"
2024-05-23,15:00,Stuttgart,635911,[ 43.  43.  31.  35.  44.  49.  94.  80. 109.  66.  43.  27.  10.],"[0.06379821958456973, 0.06379821958456973, 0.04599406528189911, 0.05192878338278932, 0.06528189910979229, 0.07270029673590504, 0.1394658753709199, 0.11869436201780416, 0.16172106824925817, 0.09792284866468842, 0.06379821958456973, 0.040059347181008904, 0.01483679525222552]"
2024-05-23,18:00,Stuttgart,635911,[ 35.  44.  49.  94.  80. 109.  66.  43.  27.  10.   5.   2.   1.],"[0.061946902654867256, 0.07787610619469026, 0.08672566371681416, 0.1663716814159292, 0.1415929203539823, 0.1929203539823009, 0.1168141592920354, 0.07610619469026549, 0.047787610619469026, 0.017699115044247787, 0.008849557522123894, 0.0035398230088495575, 0.0017699115044247787]"
2024-05-23,21:00,Stuttgart,635911,[ 94.  80. 109.  66.  43.  27.  10.   5.   2.   1.   2.   2.   1.],"[0.21266968325791855, 0.18099547511312217, 0.24660633484162897, 0.1493212669683258, 0.09728506787330317, 0.06108597285067873, 0.02262443438914027, 0.011312217194570135, 0.004524886877828055, 0.0022624434389140274, 0.004524886877828055, 0.004524886877828055, 0.0022624434389140274]"
2024-05-24,15:00,Stuttgart,635911,[46. 23. 23. 49. 34. 47. 46. 56. 49. 50. 42. 25. 15.],"[0.09108910891089109, 0.04554455445544554, 0.04554455445544554, 0.09702970297029703, 0.06732673267326733, 0.09306930693069307, 0.09108910891089109, 0.11089108910891089, 0.09702970297029703, 0.09900990099009901, 0.08316831683168317, 0.04950495049504951, 0.0297029702970297]"
2024-05-24,18:00,Stuttgart,635911,[49. 34. 47. 46. 56. 49. 50. 42. 25. 15. 11. 13.  4.],"[0.1111111111111111, 0.07709750566893424, 0.10657596371882086, 0.10430839002267574, 0.12698412698412698, 0.1111111111111111, 0.11337868480725624, 0.09523809523809523, 0.05668934240362812, 0.034013605442176874, 0.024943310657596373, 0.02947845804988662, 0.009070294784580499]"
2024-05-24,21:00,Stuttgart,635911,[46. 56. 49. 50. 42. 25. 15. 11. 13.  4.  6.  3.  0.],"[0.14375, 0.175, 0.153125, 0.15625, 0.13125, 0.078125, 0.046875, 0.034375, 0.040625, 0.0125, 0.01875, 0.009375, 0.0]"
